# Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,93,3,808,33,1310,0,0,0,0,5,2,2,6,4,2,0,0
0,0,0,0,7,104,0,0,0,0,5,3,2,6,13,2,0,0
1,82,0,0,28,1375,0,0,4,0,10,4,1,3,20,2,0,1
4,900,0,0,14,1957,0,0,105,0,12,1,1,3,10,2,0,1
10,196,1,46,271,12292,0,0,0,0,7,2,2,2,3,2,1,0
0,0,0,0,13,443,0,0,0,0,11,2,5,1,1,2,0,0
1,6,0,0,18,339,0,0,0,0,11,1,1,5,2,2,0,0
1,418,3,76,70,3345,0,0,7,0,5,2,10,6,4,2,0,1
1,61,0,0,13,949,0,0,51,0,12,1,1,1,2,0,0,1
6,60,1,30,51,1403,0,0,20,0,5,2,4,1,2,2,0,0
0,0,0,0,1,0,0,0,0,0,3,2,2,4,3,2,0,0
13,654,8,604,160,5349,0,0,17,0,3,2,2,1,2,2,1,1
3,11,0,0,39,557,0,0,0,0,5,3,2,3,13,2,0,0
11,456,1,13,89,1904,0,0,0,0,10,1,1,4,3,2,0,0
0,0,0,0,79,2663,0,0,0,0,11,2,2,1,1,2,1,1
10,141,2,213,50,829,0,0,0,0,12,2,2,4,10,2,0,0
4,124,0,0,3,165,0,0,0,0,5,2,6,4,1,2,0,0
6,71,0,0,73,2335,0,0,2,0,11,2,2,7,11,2,0,1
6,161,5,858,84,2701,0,0,7,0,11,1,2,1,1,2,0,1
3,68,1,103,10,808,0,0,35,0,3,2,2,3,7,2,1,1
4,182,0,0,15,484,0,0,0,0,5,2,6,9,3,2,0,0
0,0,0,0,9,250,0,0,0,0,6,2,2,4,1,2,0,0
2,17,0,0,15,1349,0,0,0,0,3,2,2,1,1,2,0,0
0,0,0,0,8,233,0,0,0,0,3,2,2,3,13,2,0,0
4,15,1,0,38,1155,0,0,5,0,5,2,2,5,2,2,0,1
7,154,3,248,34,886,0,0,77,0,12,2,2,1,2,0,0,1
5,504,0,0,13,922,0,0,0,0,3,3,2,8,2,2,0,0
0,0,0,0,7,705,0,0,0,0,12,5,11,4,1,2,1,0
5,120,1,0,27,1583,0,0,39,0,3,2,2,4,2,2,0,0
18,514,4,67,178,6630,0,0,0,0,11,3,2,1,8,2,0,1
0,0,0,0,7,136,0,0,0,0,12,3,2,9,6,2,0,0
0,0,0,0,18,773,0,0,46,0,11,1,1,3,1,0,0,1
1,0,0,0,7,110,0,0,0,0,5,3,2,1,4,2,1,0
0,0,1,0,35,1742,0,0,0,0,5,2,2,1,4,2,0,0
1,0,0,0,106,4568,0,0,0,0,11,1,1,2,10,2,0,1
7,151,0,0,44,1406,0,0,0,0,3,1,1,4,2,2,0,0
0,0,0,0,222,8068,0,0,4,0,11,2,2,2,1,2,1,0
0,0,0,0,21,517,0,0,16,0,11,1,1,3,8,2,0,1
1,0,0,0,30,1732,0,0,13,0,11,2,2,9,10,2,0,0
2,18,4,15,30,569,0,0,0,0,5,2,2,1,4,2,0,0
0,0,0,0,1,0,0,0,0,0,2,3,2,3,3,2,0,0
3,33,0,0,17,386,0,0,0,0,12,2,2,1,2,0,0,1
2,248,5,192,9,1176,0,0,0,0,12,1,1,3,2,0,0,0
12,196,0,0,59,1533,0,0,6,0,11,2,2,1,1,2,1,0
1,17,0,0,4,192,0,0,0,0,9,2,2,2,2,0,0,0
0,0,0,0,1,0,0,0,0,0,3,2,4,1,3,2,0,0
0,0,0,0,12,335,0,0,0,0,12,1,1,8,10,2,0,0
1,75,2,34,100,4436,0,0,0,0,11,2,2,1,2,2,0,1
13,219,0,0,79,1828,0,0,5,0,10,2,2,6,2,2,0,0
6,135,0,0,40,1589,0,0,0,0,3,4,1,3,1,2,1,0
0,0,0,0,11,660,0,0,33,0,6,2,2,6,1,0,0,1
0,0,0,0,11,1160,0,0,20,0,5,2,2,1,4,0,0,1
5,69,0,0,87,1764,0,0,0,0,6,2,6,1,1,2,0,0
6,104,1,0,32,879,0,0,20,0,11,2,4,1,1,2,0,1
0,0,0,0,1,0,0,0,0,0,11,2,10,3,1,2,0,0
0,0,0,0,14,803,0,0,0,0,5,2,5,3,3,2,0,0
1,15,0,0,15,691,0,0,59,0,11,2,2,2,2,2,0,1
0,0,0,0,58,1893,0,0,0,0,11,1,1,6,10,2,1,1
0,0,0,0,81,1950,0,0,0,0,11,2,2,1,2,2,0,1
0,0,0,0,65,1624,0,0,0,0,11,2,6,2,11,2,1,0
2,14,0,0,8,57,0,0,0,0,3,1,2,4,8,0,0,0
4,600,0,0,17,1883,0,0,0,0,3,2,2,1,8,2,0,1
1,75,0,0,19,1773,0,0,28,0,11,2,2,1,13,2,0,1
4,131,0,0,30,548,0,0,6,0,11,2,2,2,4,2,0,1
0,0,0,0,1,0,0,0,0,0,3,1,1,1,3,2,0,0
0,0,1,0,46,2183,0,0,0,0,11,2,2,9,8,2,0,1
3,179,0,0,22,746,0,0,0,0,5,3,3,1,15,2,1,0
0,0,0,0,1,0,0,0,0,0,11,4,1,1,3,0,0,0
0,0,0,0,22,464,0,0,0,0,11,2,2,1,8,0,0,0
0,0,0,0,21,1003,0,0,0,0,3,2,4,1,1,2,0,0
0,0,0,0,1,0,0,0,0,0,12,2,2,3,13,2,0,0
0,0,0,0,13,541,0,0,26,0,12,2,4,1,2,0,0,1
1,12,0,0,6,140,0,0,15,0,7,2,10,3,2,2,1,1
11,631,5,1037,501,21672,0,0,9,0,11,2,2,1,2,2,0,1
0,0,0,0,19,722,0,0,68,0,5,1,1,5,2,0,0,1
3,129,0,0,74,2378,0,0,4,0,11,2,6,9,1,2,0,1
6,71,0,0,101,3800,0,0,3,0,11,1,1,3,1,2,0,1
0,0,0,0,2,0,0,0,0,0,5,3,2,4,3,2,0,0
0,0,0,0,50,1803,0,0,3,0,3,2,4,7,3,2,1,1
1,54,0,0,4,111,0,0,0,0,8,3,2,3,1,2,0,0
0,0,0,0,2,40,0,0,0,0,5,3,2,3,4,2,0,0
1,11,0,0,20,1166,0,0,14,0,11,2,2,2,2,2,1,1
7,119,0,0,25,499,0,0,0,0,11,1,1,1,8,2,0,0
0,0,0,0,1,0,0,0,0,0,3,2,2,1,1,2,0,0
3,61,4,31,1,43,0,0,0,0,12,8,13,9,20,1,0,0
3,195,2,294,93,6412,0,0,0,0,9,2,2,9,2,2,0,1
1,135,0,0,2,141,0,0,0,0,3,2,2,1,10,2,0,0
0,0,0,0,11,720,0,0,0,0,5,6,2,2,2,2,0,0
1,4,0,0,47,2386,0,0,0,0,11,2,2,1,1,2,0,0
13,216,1,9,59,985,0,0,167,0,11,2,2,4,10,2,1,1
0,0,0,0,3,20,0,0,0,0,5,2,2,1,4,2,0,0
1,27,3,17,1,10,0,0,0,0,11,1,1,1,8,0,0,1
0,0,0,0,13,263,0,0,0,0,11,2,2,9,13,2,1,0
9,395,0,0,124,3959,0,0,3,0,11,2,2,1,2,2,0,1
1,5,0,0,12,2054,0,0,0,0,5,2,2,9,1,2,0,0
2,21,0,0,34,2600,0,0,9,0,3,1,1,1,3,2,0,0
3,64,0,0,29,619,0,0,42,0,5,2,2,1,3,2,0,1
0,0,0,0,39,2034,0,0,0,0,11,2,2,1,2,2,1,1
1,22,0,0,5,136,0,0,0,0,10,1,1,1,20,2,0,1
0,0,0,0,2,0,0,0,0,0,12,2,2,3,1,2,0,0
0,0,0,0,16,316,0,0,0,0,11,1,8,9,2,2,0,0
0,0,0,0,1,0,0,0,0,0,11,2,5,1,1,2,1,0
0,0,0,0,10,206,0,0,0,0,3,2,2,1,1,2,0,0
0,0,1,6,50,1306,0,0,5,0,5,4,1,4,20,2,0,1
0,0,0,0,36,472,0,0,0,0,5,3,2,7,13,2,0,0
0,0,0,0,1,0,0,0,0,0,3,3,2,2,10,2,0,0
2,75,0,0,9,349,0,0,0,0,12,2,4,3,8,2,0,0
1,9,0,0,13,858,0,0,0,0,11,1,1,6,11,2,0,1
3,32,0,0,27,1273,0,0,43,0,11,2,2,1,2,0,0,1
0,0,4,112,93,2299,0,0,16,0,8,2,2,1,4,2,0,1
1,26,1,58,24,760,0,0,33,0,11,2,2,1,2,2,0,1
10,1455,0,0,66,1646,0,0,0,0,11,2,2,1,2,2,1,0
1,9,0,0,23,1223,0,0,0,0,2,1,1,1,2,2,1,0
13,293,3,26,161,3457,0,0,15,0,11,2,5,7,2,2,1,1
7,79,2,31,65,5410,0,0,0,0,11,2,2,3,2,2,0,0
3,94,0,0,17,265,0,0,0,0,10,2,2,1,2,0,0,0
2,11,0,0,14,249,0,0,0,0,11,4,2,1,3,2,0,1
0,0,0,0,7,491,0,0,45,0,12,3,2,4,2,0,1,1
0,0,0,0,7,330,0,0,0,0,12,3,2,9,2,2,0,0
1,22,0,0,16,694,0,0,54,0,9,2,2,7,2,0,0,1
7,84,0,0,57,1897,0,0,0,0,11,1,2,3,3,2,0,1
0,0,0,0,11,667,0,0,0,0,12,2,5,1,2,2,0,1
5,156,0,0,22,742,0,0,32,0,9,1,1,3,5,0,1,1
7,161,1,0,32,1038,0,0,59,0,5,1,1,4,2,2,0,1
1,30,0,0,7,157,0,0,0,0,3,2,2,3,3,0,0,0
10,275,1,6,19,719,0,0,0,0,9,2,2,5,5,2,1,1
2,49,0,0,45,1526,0,0,117,0,9,2,2,3,2,2,1,1
0,0,0,0,64,3025,0,0,0,0,11,3,2,2,2,2,0,0
4,98,4,216,17,1243,0,0,32,0,5,1,1,2,2,0,0,1
1,53,0,0,13,417,0,0,72,0,5,1,1,1,3,0,0,1
4,103,0,0,14,314,0,0,79,0,7,2,2,5,2,0,0,1
0,0,0,0,50,2617,0,0,53,0,5,4,1,3,2,0,1,1
1,14,0,0,22,839,0,0,60,0,11,3,2,3,2,0,1,1
0,0,0,0,5,94,0,0,0,0,3,2,2,1,1,2,0,0
4,74,2,629,149,5042,0,0,18,0,3,2,2,1,2,2,0,1
3,24,0,0,2,74,0,0,0,0,11,2,2,3,2,0,0,1
0,0,0,0,5,64,0,0,0,0,9,2,2,6,2,2,0,0
0,0,0,0,6,252,0,0,22,0,11,1,1,7,3,2,0,1
8,131,1,4,95,2107,0,0,0,0,5,2,2,4,4,2,1,0
0,0,0,0,18,1110,0,0,57,0,8,2,10,4,1,2,0,1
2,256,0,0,10,117,0,0,0,0,11,2,2,7,11,2,1,1
0,0,0,0,15,176,0,0,0,0,11,2,2,1,2,2,0,0
1,55,1,47,47,1842,0,0,0,0,3,2,2,6,1,2,0,0
2,229,0,0,31,1909,0,0,17,0,12,2,2,3,8,2,0,1
9,81,0,0,34,1219,0,0,9,0,3,3,2,3,1,2,0,1
24,290,6,529,178,4339,0,0,6,0,5,2,2,3,4,2,0,0
0,0,0,0,5,143,0,0,0,0,3,2,5,3,3,2,0,0
7,51,2,280,149,7569,0,0,11,0,11,2,2,2,2,2,0,1
1,64,0,0,32,1443,0,0,111,0,11,2,2,1,2,2,1,1
1,21,0,0,16,375,0,0,0,0,12,1,1,1,2,0,0,0
0,0,0,0,35,888,0,0,7,0,5,2,2,6,3,2,0,1
1,68,0,0,73,2265,0,0,0,0,11,3,2,3,13,2,0,0
0,0,0,0,13,365,0,0,0,1,5,3,2,3,4,2,1,0
4,184,0,0,3,52,0,0,0,0,10,3,2,1,5,2,0,0
10,720,2,88,220,10580,0,0,0,0,11,2,2,1,1,2,0,0
0,0,0,0,15,428,0,0,89,0,11,1,8,3,6,2,1,1
8,203,1,0,42,1052,0,0,37,0,11,2,2,5,2,2,0,1
0,0,1,5,66,2537,0,0,0,0,5,2,6,1,4,2,0,0
2,25,0,0,36,1445,0,0,0,1,5,3,3,3,2,2,1,0
6,184,0,0,32,1427,0,0,13,0,11,2,2,1,13,2,0,1
0,0,0,0,15,450,0,0,0,0,5,2,2,7,2,2,0,0
4,226,0,0,81,4836,0,0,5,0,11,2,2,1,2,2,0,1
4,65,1,42,12,285,0,0,0,0,8,2,6,4,3,2,1,0
2,72,0,0,10,1580,0,0,100,0,5,2,2,1,2,2,0,1
0,0,0,0,44,1924,0,0,59,0,11,2,2,3,6,2,0,1
5,158,2,15,34,2193,0,0,0,0,11,1,1,1,2,2,1,1
0,0,0,0,3,1016,0,0,0,0,3,3,2,5,1,2,0,0
0,0,0,0,12,461,0,0,45,0,11,3,2,1,1,2,0,0
1,87,3,40,17,546,0,0,0,0,3,3,6,1,1,2,1,0
1,12,3,77,31,2372,0,0,10,0,3,2,2,1,2,2,0,0
8,137,0,0,59,2088,0,0,54,0,5,4,2,3,3,2,0,1
2,154,0,0,18,367,0,0,0,0,3,3,2,2,1,2,1,0
0,0,0,0,39,2643,0,0,0,0,5,4,1,3,4,2,0,0
0,0,0,0,14,244,0,0,0,0,12,2,2,1,3,2,0,0
4,143,1,20,10,386,0,0,64,0,3,1,1,7,8,2,0,1
4,162,3,75,4,158,0,0,0,0,3,2,4,1,10,2,0,0
1,0,0,0,0,0,0,0,0,0,2,1,2,1,5,2,1,0
0,0,2,183,16,866,0,0,0,0,11,4,1,3,3,2,1,0
1,40,5,279,62,1088,0,0,11,0,3,3,2,1,9,2,1,1
1,76,0,0,19,1263,0,0,60,0,5,2,2,1,3,2,0,1
0,0,0,0,3,283,0,0,0,0,5,2,2,3,4,2,0,0
0,0,0,0,34,877,0,0,5,0,5,2,2,1,2,2,0,0
0,0,0,0,6,25,0,0,0,0,5,3,2,3,4,2,0,0
7,148,3,99,8,144,0,0,27,0,9,2,2,1,2,2,0,1
2,29,0,0,98,2680,0,0,16,0,5,3,2,3,13,2,0,1
0,0,0,0,20,769,0,0,0,0,5,2,2,1,13,2,0,0
5,102,2,16,142,6223,0,0,15,0,5,2,2,3,2,2,1,1
3,115,0,0,55,1833,0,0,18,0,11,2,2,6,2,2,1,1
16,155,0,0,32,908,0,0,4,0,3,2,2,3,2,2,0,1
0,0,0,0,61,4501,0,0,0,0,5,4,5,3,2,2,0,0
4,164,0,0,30,2136,0,0,0,0,5,2,2,1,2,0,0,0
0,0,0,0,12,293,0,0,0,0,5,3,2,1,13,2,0,0
0,0,0,0,6,33,0,0,0,0,11,2,5,3,20,2,0,0
0,0,0,0,6,747,0,0,0,0,5,2,2,3,3,2,0,0
4,77,0,0,8,159,0,0,0,0,11,3,2,3,2,2,0,1
6,124,0,0,5,94,0,0,0,0,11,1,1,2,5,0,0,1
10,1559,1,7,41,1663,0,0,13,0,3,1,1,1,2,2,0,1
0,0,1,56,14,103,0,0,45,0,11,2,2,2,20,2,0,1
5,172,0,0,23,792,0,0,261,0,3,2,2,1,8,0,0,1
8,167,6,547,111,6340,0,0,44,0,12,3,2,6,2,2,0,0
0,0,0,0,1,0,0,0,0,0,3,3,2,3,1,2,1,0
6,174,2,123,33,773,0,0,31,0,11,3,2,1,2,2,0,1
0,0,0,0,2,0,0,0,0,0,11,1,1,1,1,2,0,0
13,428,2,11,133,10338,0,0,22,0,6,2,2,1,4,2,0,0
0,0,0,0,2,49,0,0,0,0,5,3,2,3,3,2,0,0
0,0,0,0,15,593,0,0,92,0,11,1,8,3,11,2,1,1
7,141,0,0,33,486,0,0,11,0,6,2,2,3,1,2,0,0
3,180,0,0,12,2646,0,0,0,0,10,2,2,2,20,2,0,0
0,0,0,0,9,329,0,0,38,0,12,3,2,4,1,2,0,1
0,0,0,0,10,455,0,0,25,0,12,1,1,2,2,0,0,1
0,0,0,0,5,82,0,0,0,0,5,2,2,1,3,2,0,0
0,0,0,0,11,1289,0,0,0,0,12,1,1,6,2,0,0,0
5,66,0,0,29,1141,0,0,0,0,11,3,2,1,2,2,0,0
3,37,0,0,21,1231,0,0,0,0,11,2,4,9,8,0,1,1
1,5,0,0,63,1405,0,0,8,0,11,2,2,1,1,2,0,1
3,170,0,0,30,619,0,0,0,0,12,3,2,4,1,2,1,0
0,0,0,0,40,1385,0,0,0,0,11,2,2,1,1,2,0,0
0,0,0,0,3,137,0,0,0,0,3,2,2,3,2,2,0,0
3,47,0,0,33,451,0,0,0,0,8,1,1,2,3,2,1,0
1,9,0,0,111,2451,0,0,2,0,5,2,2,8,3,2,0,1
1,56,1,41,87,2504,0,0,0,0,11,1,2,1,11,2,1,0
17,698,1,9,83,4306,0,0,0,0,10,7,1,2,1,2,1,1
3,127,1,46,33,1440,0,0,0,0,12,2,2,1,1,2,0,0
0,0,0,0,2,35,0,0,0,0,11,2,2,1,10,0,0,0
0,0,0,0,12,548,0,0,0,0,11,2,2,2,3,2,0,0
0,0,0,0,16,2515,0,0,0,0,5,3,2,2,3,2,0,0
4,73,1,0,52,1543,0,0,0,0,11,2,2,9,13,2,0,0
6,218,0,0,35,1760,0,0,16,0,11,2,2,3,2,2,0,1
2,671,0,0,15,1106,0,0,0,0,12,2,2,4,1,2,0,0
3,32,2,9,16,1760,0,0,0,0,11,2,2,3,2,2,0,1
4,251,9,172,64,4326,0,0,0,0,12,2,2,4,2,2,0,0
0,0,0,0,16,650,0,0,13,0,5,2,2,7,2,2,0,1
3,230,0,0,35,905,0,0,0,0,7,3,2,6,1,2,0,0
3,515,0,0,29,3229,0,0,15,0,5,1,1,1,1,2,0,1
2,20,0,0,14,1261,0,0,0,0,8,2,2,1,5,2,0,0
1,9,0,0,33,1597,0,0,5,0,12,2,2,3,2,2,0,1
6,160,0,0,55,1707,0,0,24,0,12,2,2,1,2,0,0,1
0,0,0,0,5,66,0,0,0,0,3,1,2,3,3,2,0,0
0,0,0,0,3,70,0,0,0,0,5,2,2,3,2,2,0,0
11,233,0,0,118,4251,0,0,14,0,11,2,2,1,2,2,0,1
6,647,6,191,175,10886,0,0,16,0,11,2,2,1,2,2,0,1
4,22,0,0,15,289,0,0,57,0,3,2,2,2,3,0,1,1
13,493,0,0,22,1525,0,0,25,0,12,3,2,1,1,2,1,1
0,0,0,0,13,129,0,0,0,0,11,2,2,3,1,2,0,0
4,248,3,382,30,1039,0,0,9,0,5,3,2,2,11,2,0,1
7,64,1,17,100,2463,0,0,0,0,5,2,2,1,4,2,0,0
0,0,0,0,9,980,0,0,78,0,9,2,2,5,2,0,0,1
6,108,0,0,24,516,0,0,8,0,5,2,2,1,5,2,1,1
1,0,2,11,50,1799,0,0,0,0,12,1,1,1,3,2,0,0
0,0,0,0,42,1076,0,0,0,0,5,2,2,7,1,2,0,0
0,0,0,0,5,56,0,0,0,0,3,2,2,1,1,2,0,0
1,0,0,0,60,1995,0,0,61,0,11,2,4,1,7,0,0,1
0,0,0,0,1,0,0,0,0,0,5,3,2,3,13,2,0,0
4,60,3,37,21,868,0,0,40,0,12,1,1,1,2,0,0,1
0,0,0,0,9,953,0,0,92,0,5,3,2,1,5,2,1,1
0,0,1,105,17,526,0,0,0,0,6,3,2,6,13,2,0,0
0,0,0,0,5,186,0,0,0,0,11,2,2,1,2,2,0,0
0,0,0,0,1,0,0,0,0,0,12,3,2,3,1,2,0,0
2,13,0,0,13,477,0,0,0,0,12,2,5,1,1,2,0,0
4,1764,1,0,3,86,0,0,0,0,5,3,2,4,5,0,0,0
0,0,0,0,63,1779,0,0,0,0,8,2,2,1,1,2,0,0
1,67,0,0,14,590,0,0,38,0,8,2,2,1,5,0,0,1
2,14,0,0,49,789,0,0,0,0,3,3,2,7,1,2,0,0
2,24,0,0,26,779,0,0,12,0,3,1,1,3,1,2,1,1
4,64,0,0,29,1414,0,0,21,0,12,2,2,1,2,2,0,1
4,28,0,0,12,243,0,0,8,0,6,3,2,4,2,2,1,1
5,266,0,0,29,730,0,0,32,0,11,4,1,8,1,2,0,1
2,6,0,0,9,89,0,0,0,0,9,1,1,4,4,2,1,1
8,222,4,285,31,1622,0,0,15,0,12,3,2,1,2,2,0,0
2,32,0,0,19,423,0,0,0,0,3,3,2,1,3,2,0,0
3,72,2,523,8,178,0,0,0,0,11,1,1,1,3,2,0,0
9,468,1,88,114,3772,0,0,42,0,5,2,2,2,14,2,1,1
1,216,0,0,34,1463,0,0,0,0,11,1,1,8,2,2,0,0
0,0,0,0,4,21,0,0,0,0,5,2,2,1,3,2,0,0
0,0,0,0,8,323,0,0,23,0,5,1,1,1,5,0,0,1
1,41,0,0,30,558,0,0,0,0,9,2,10,2,1,2,0,1
0,0,0,0,39,1346,0,0,67,0,12,1,1,4,2,0,0,1
0,0,0,0,10,392,0,0,42,0,11,1,1,2,2,0,0,1
0,0,0,0,22,817,0,0,0,0,9,3,2,3,1,2,1,0
0,0,0,0,11,482,0,0,22,0,5,1,1,6,2,0,0,1
1,15,2,55,52,3019,0,0,0,0,11,2,6,1,1,2,0,0
0,0,0,0,12,460,0,0,0,0,7,2,2,6,4,2,0,0
0,0,0,0,24,1242,0,0,0,0,11,2,2,7,1,2,0,0
0,0,0,0,8,170,0,0,0,0,3,1,1,7,3,2,1,0
1,4,0,0,32,673,0,0,17,0,5,2,2,3,4,2,0,1
0,0,0,0,20,593,0,0,20,0,11,2,5,2,5,2,1,1
1,15,0,0,11,224,0,0,47,0,5,2,5,1,4,2,0,1
1,7,1,97,53,2247,0,0,32,0,5,1,1,3,4,2,0,0
2,7,0,0,10,75,0,0,0,0,3,2,2,1,1,2,0,0
6,47,0,0,14,858,0,0,0,0,10,4,1,3,5,0,0,1
13,210,9,435,154,6515,0,0,2,0,11,3,2,1,2,2,0,1
0,0,0,0,11,272,0,0,0,0,5,2,2,4,4,2,0,0
1,2,0,0,61,1335,0,0,20,0,11,4,4,1,2,2,1,1
12,257,0,0,3,97,0,0,0,0,12,3,2,4,8,2,0,1
0,0,0,0,57,1234,0,0,0,0,11,2,7,2,2,2,1,0
4,209,0,0,23,1780,0,0,0,0,11,2,2,3,2,0,0,0
4,49,0,0,3,22,0,0,0,0,11,2,2,3,2,0,0,1
0,0,2,116,11,419,0,0,0,0,12,2,2,1,2,2,0,0
0,0,0,0,20,1413,0,0,0,0,6,1,2,3,1,2,1,0
0,0,0,0,8,95,0,0,0,0,2,4,1,3,3,2,0,0
0,0,0,0,1,0,0,0,0,0,10,2,5,1,20,2,0,1
4,60,3,164,159,5608,0,0,2,0,12,2,2,3,1,2,0,1
0,0,0,0,6,222,0,0,87,0,12,8,13,9,20,1,0,1
3,173,0,0,14,890,0,0,52,0,12,4,5,5,10,2,0,1
0,0,0,0,75,1289,0,0,11,0,5,2,2,1,4,2,0,1
5,38,2,9,7,584,0,0,0,0,7,1,1,1,2,2,1,1
0,0,0,0,38,454,0,0,0,0,5,2,2,1,3,2,0,0
0,0,0,0,14,838,0,0,55,0,5,1,1,3,4,2,0,1
0,0,1,0,34,4566,0,0,0,0,5,3,2,1,3,2,0,0
0,0,0,0,29,594,0,0,0,0,5,2,2,3,2,2,0,0
0,0,3,114,22,583,0,0,2,0,9,1,1,3,1,2,0,1
3,50,0,0,2,37,0,0,0,0,11,2,2,1,2,0,0,0
4,72,0,0,95,2354,0,0,5,0,12,3,2,1,2,2,1,0
4,99,0,0,16,315,0,0,12,0,3,1,1,6,3,2,0,1
2,90,0,0,3,202,0,0,0,0,5,3,2,7,2,2,0,0
0,0,0,0,2,0,0,0,0,0,12,1,1,2,1,2,1,0
7,150,0,0,7,219,0,0,0,0,12,1,1,1,2,2,1,0
7,60,3,23,111,2524,0,0,6,0,3,3,2,1,2,2,1,0
1,26,0,0,4,106,0,0,36,0,10,2,2,2,5,0,0,1
0,0,0,0,10,428,0,0,36,0,5,2,2,5,2,0,0,1
0,0,0,0,6,332,0,0,0,0,5,2,5,4,11,2,0,0
3,79,0,0,17,348,0,0,0,0,11,2,2,1,20,2,0,0
6,322,0,0,33,1845,0,0,39,0,7,2,2,1,1,2,0,1
0,0,2,386,36,1609,0,0,12,0,11,2,2,3,3,2,0,1
6,123,0,0,12,189,0,0,0,0,12,3,12,3,1,0,0,0
6,42,0,0,41,1074,0,0,0,0,12,2,2,7,3,2,0,0
4,356,0,0,15,1992,0,0,17,0,12,2,4,1,1,2,0,1
0,0,0,0,21,455,0,0,14,0,12,4,1,1,2,0,0,1
0,0,0,0,9,427,0,0,13,0,12,1,1,1,2,0,1,1
0,0,0,0,24,1268,0,0,0,0,3,4,1,3,2,2,1,0
5,179,0,0,47,1011,0,0,3,0,11,3,2,2,1,2,0,1
0,0,0,0,2,47,0,0,26,0,10,3,2,7,4,2,0,1
0,0,0,0,95,3208,0,0,5,0,11,2,2,1,1,2,0,1
4,69,1,23,161,6524,0,0,45,0,11,2,2,3,2,2,0,1
1,0,4,154,224,5209,0,0,0,0,11,1,2,3,2,2,0,1
0,0,1,77,58,3757,0,0,0,0,11,2,5,1,1,2,0,1
0,0,0,0,15,418,0,0,13,0,12,3,2,1,2,0,1,1
1,7,0,0,27,1739,0,0,0,0,7,2,2,7,1,2,0,0
0,0,0,0,5,109,0,0,0,0,8,1,1,4,3,2,0,0
1,76,2,23,46,4598,0,0,10,0,7,2,2,1,1,2,0,1
0,0,0,0,1,0,0,0,0,0,3,3,2,3,3,2,0,0
4,45,1,0,13,94,0,0,0,0,7,3,2,2,4,2,0,1
3,34,2,17,60,2335,0,0,0,0,12,2,2,1,2,2,1,0
2,37,0,0,24,1270,0,0,0,0,5,2,2,1,6,2,0,0
5,173,2,24,30,1288,0,0,54,0,11,1,2,3,2,2,1,0
1,26,0,0,13,245,0,0,58,0,8,2,5,3,4,0,0,1
2,46,0,0,11,177,0,0,0,0,5,3,2,5,4,2,0,0
1,53,0,0,34,422,0,0,36,0,9,1,1,2,2,2,0,1
0,0,0,0,19,621,0,0,0,0,12,4,1,1,2,2,1,0
10,214,3,30,52,1968,0,0,17,0,6,3,3,3,2,2,1,1
0,0,0,0,29,1211,0,0,0,0,11,2,2,4,2,0,0,1
1,2,0,0,6,106,0,0,0,0,11,3,2,3,3,2,0,0
2,199,0,0,10,155,0,0,0,0,5,2,2,3,1,2,0,0
2,11,0,0,48,2562,0,0,0,0,5,2,5,7,4,2,0,0
5,46,1,0,61,867,0,0,0,0,5,2,2,1,3,2,0,0
9,320,2,298,51,1788,0,0,8,0,11,3,2,3,2,2,1,1
9,965,0,0,30,1895,0,0,0,0,12,3,2,3,2,2,1,0
12,198,4,11,76,4514,0,0,0,0,11,2,2,3,1,2,0,1
0,0,0,0,2,233,0,0,0,0,5,1,1,1,1,2,0,0
0,0,0,0,1,0,0,0,0,0,12,1,2,3,1,2,0,0
6,413,0,0,83,6072,0,0,1,0,11,3,2,8,1,2,1,1
2,3,4,161,137,4791,0,0,5,0,11,2,2,1,2,2,0,1
9,196,1,62,6,148,0,0,0,0,12,4,1,9,2,2,0,0
1,14,1,19,49,1527,0,0,8,0,5,2,2,9,3,2,0,1
0,0,0,0,73,3324,0,0,0,0,11,2,2,1,13,2,0,1
0,0,0,0,3,145,0,0,0,0,6,2,2,1,3,2,0,0
0,0,0,0,45,801,0,0,0,0,12,2,2,1,2,2,0,0
0,0,0,0,118,3211,0,0,3,0,11,2,2,9,2,2,1,1
0,0,0,0,3,62,0,0,0,0,3,2,2,1,1,2,0,0
9,230,0,0,66,2178,0,0,11,0,11,2,2,3,2,2,1,1
0,0,0,0,27,694,0,0,11,0,3,1,1,1,2,2,1,1
0,0,0,0,10,349,0,0,88,0,10,3,2,1,20,2,1,1
0,0,0,0,2,0,0,0,0,0,5,2,2,3,3,2,0,0
2,61,0,0,47,901,0,0,32,0,5,2,4,6,4,2,0,1
4,91,0,0,12,197,0,0,0,0,11,2,2,1,2,0,0,0
2,33,0,0,28,898,0,0,0,0,3,2,10,6,10,2,0,0
2,152,0,0,13,241,0,0,0,0,9,1,1,1,2,0,0,0
1,4,0,0,8,244,0,0,15,0,9,2,4,1,1,2,0,1
3,142,0,0,48,1052,0,0,0,0,11,1,8,6,11,2,0,0
0,0,0,0,11,292,0,0,0,0,6,1,1,4,3,2,1,0
1,29,0,0,26,1659,0,0,21,0,11,2,5,2,1,2,0,1
